date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
2024-03-29,6,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-03-29,7,Neon Highways,Kira Lindqvist,100.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-03-29,8,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,98.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-03-29,9,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-03-29,10,Restless Vices,Omar Diallo,97.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-03-29,11,Velvet Promises,Kira Lindqvist,99.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-03-29,12,Faded Summers,The Paper Kites Co.,98.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-03-29,13,Electric Lines,Priya Anand feat. Milo & The Tides,100.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-03-29,14,Neon Summers,Dust & Ember feat. Saint Avery,97.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-03-29,15,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-03-29,16,Midnight Summers,The Lantern Club feat. Bea Whitlock,97.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-03-29,17,Velvet Highways,Cold Harbor,97.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-03-29,18,Paper Summers,The Lantern Club,89.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-03-29,19,Hollow Rivers,Bea Whitlock,93.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-03-29,20,Paper Cities,Velvet Static,93.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-03-29,21,Hollow Ghosts,Dust & Ember,90.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-03-29,22,Ivory Weather,Cold Harbor,88.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-03-29,23,Sunlit Daylight,Trey Nakamura,89.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-03-29,24,Silver Machines,The Paper Kites Co.,86.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-03-29,25,Bitter Daylight,Lorna Sky,92.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-03-29,26,Quiet Names,Deja Monroe,87.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-03-29,27,Electric Bones,Dust & Ember,89.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-03-29,28,Neon Rooms,Bea Whitlock,80.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-03-29,29,Crimson Daylight,Dust & Ember feat. Trey Nakamura,84.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-03-29,30,Faded Crowns,Jaxon Frey,84.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-03-29,31,Electric Weather,Dust & Ember feat. Milo & The Tides,86.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-03-29,32,Ivory Summers,Saint Avery,75.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-03-29,33,Faded Wires,Nova Reyes,83.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-03-29,34,Ivory Cities,Dust & Ember,86.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-03-29,35,Bitter Summers,Ruben Castellanos,88.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-03-29,36,Restless Highways,Halcyon Youth,75.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-03-29,37,Sugar Hours,Bea Whitlock,79.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-03-29,38,Crimson Ghosts,Velvet Static feat. Dust & Ember,79.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-03-29,39,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,81.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-03-29,40,Silver Letters,Kira Lindqvist,77.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-03-29,41,Wildflower Summers,Dust & Ember,80.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-03-29,42,Wildflower Names,The Lantern Club feat. Nova Reyes,73.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-03-29,43,Sugar Cities,Velvet Static,72.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-03-29,44,Sugar Bones,  HALCYON YOUTH,67.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-03-29,45,Hollow Vices,Bea Whitlock,75.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-03-29,46,Bitter Signals,Jaxon Frey,73.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-03-29,47,Neon Engines,Ruben Castellanos,72.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-03-29,48,Sunlit Highways,Kira Lindqvist,70.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-03-29,49,Golden Engines,Saint Avery,75.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-03-29,50,Restless Ghosts,Milo & The Tides,75.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-03-30,1,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-03-30,2,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-03-30,3,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-03-30,4,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-03-30,5,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-03-30,6,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-03-30,7,Velvet Highways,Cold Harbor,100.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-03-30,8,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-03-30,9,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-03-30,10,Sugar Names,Trey Nakamura,96.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-03-30,11,Faded Summers,The Paper Kites Co.,99.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-03-30,12,Neon Highways,Kira Lindqvist,93.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-03-30,13,Velvet Promises,Kira Lindqvist,100.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-03-30,14,Midnight Summers,The Lantern Club feat. Bea Whitlock,97.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-03-30,15,Bitter Daylight,Lorna Sky,92.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-03-30,16,Hollow Rivers,Bea Whitlock,92.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-03-30,17,Electric Lines,Priya Anand feat. Milo & The Tides,90.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-03-30,18,Paper Summers,The Lantern Club,100.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-03-30,19,Ivory Letters,Saint Avery,88.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-03-30,20,Neon Summers,Dust & Ember feat. Saint Avery,90.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-03-30,21,Crimson Daylight,Dust & Ember feat. Trey Nakamura,91.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-03-30,22,Sunlit Daylight,Trey Nakamura,95.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-03-30,23,Ivory Weather,Cold Harbor,90.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-03-30,24,Hollow Ghosts,Dust & Ember,84.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-03-30,25,Electric Bones,Dust & Ember,83.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-03-30,26,Silver Machines,The Paper Kites Co.,91.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-03-30,27,Silver Letters,Kira Lindqvist,85.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-03-30,28,Paper Cities,Velvet Static,87.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-03-30,29,Faded Wires,Nova Reyes,86.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-03-30,30,Bitter Summers,Ruben Castellanos,88.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-03-30,31,Quiet Names,Deja Monroe,88.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-03-30,32,Neon Rooms,Bea Whitlock,86.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-03-30,33,Ivory Summers,Saint Avery,85.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-03-30,34,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,86.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-03-30,35,Sugar Hours,Bea Whitlock,80.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-03-30,36,Wildflower Names,The Lantern Club feat. Nova Reyes,85.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-03-30,37,Restless Highways,Halcyon Youth,82.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-03-30,38,Faded Crowns,Jaxon Frey,75.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-03-30,39,Sugar Cities,Velvet Static,74.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-03-30,40,Hollow Vices,Bea Whitlock,80.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-03-30,41,Crimson Ghosts,Velvet Static feat. Dust & Ember,72.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-03-30,42,Electric Weather,Dust & Ember feat. Milo & The Tides,71.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-03-30,43,Ivory Cities,Dust & Ember,76.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-03-30,44,Wildflower Summers,Dust & Ember,77.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-03-30,45,Bitter Signals,Jaxon Frey,78.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-03-30,46,Neon Engines,Ruben Castellanos,71.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-03-30,47,Sunlit Highways,Kira Lindqvist,76.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-03-30,48,Restless Ghosts,Milo & The Tides,70.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-03-30,49,Ivory Engines,Nova Reyes,71.0,218049,Album,9,False,https://cdn.example.com/covers/055.jpg
2024-03-30,50,Golden Engines,Saint Avery,70.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-03-31,1,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-03-31,2,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-03-31,3,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-03-31,4,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-03-31,5,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-03-31,6,Neon Highways,Kira Lindqvist,99.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-03-31,7,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-03-31,8,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-03-31,9,Faded Summers,The Paper Kites Co.,100.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-03-31,10,Restless Vices,Omar Diallo,99.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-03-31,11,Paper Summers,The Lantern Club,100.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-03-31,12,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,96.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-03-31,13,Bitter Daylight,Lorna Sky,98.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-03-31,14,Midnight Summers,The Lantern Club feat. Bea Whitlock,92.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-03-31,15,Velvet Promises,Kira Lindqvist,97.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-03-31,16,Velvet Highways,Cold Harbor,97.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-03-31,17,Ivory Weather,Cold Harbor,96.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-03-31,18,Neon Summers,Dust & Ember feat. Saint Avery,99.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-03-31,19,Ivory Letters,Saint Avery,92.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-03-31,20,Hollow Rivers,Bea Whitlock,91.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-03-31,21,Electric Lines,Priya Anand feat. Milo & The Tides,93.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-03-31,22,Faded Wires,Nova Reyes,89.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-03-31,23,Paper Cities,Velvet Static,91.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-03-31,24,Neon Rooms,Bea Whitlock,91.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-03-31,25,Quiet Names,Deja Monroe,92.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-03-31,26,Hollow Ghosts,Dust & Ember,86.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-03-31,27,Crimson Daylight,Dust & Ember feat. Trey Nakamura,86.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-03-31,28,Electric Bones,Dust & Ember,83.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-03-31,29,Sunlit Daylight,Trey Nakamura,85.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-03-31,30,Silver Machines,The Paper Kites Co.,79.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-03-31,31,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,81.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-03-31,32,Faded Crowns,Jaxon Frey,85.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-03-31,33,Crimson Ghosts,Velvet Static feat. Dust & Ember,90.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-03-31,34,Silver Letters,Kira Lindqvist,81.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-03-31,35,Ivory Summers,Saint Avery,82.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-03-31,36,Ivory Cities,Dust & Ember,78.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-03-31,37,Sugar Hours,Bea Whitlock,81.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-03-31,38,Bitter Summers,Ruben Castellanos,77.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-03-31,39,Sunlit Highways,Kira Lindqvist,75.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-03-31,40,Wildflower Names,The Lantern Club feat. Nova Reyes,77.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-03-31,41,Bitter Signals,Jaxon Frey,77.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-03-31,42,Electric Weather,Dust & Ember feat. Milo & The Tides,74.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-03-31,43,Neon Engines,Ruben Castellanos,82.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-03-31,44,Restless Highways,Halcyon Youth,80.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-03-31,45,Sugar Cities,Velvet Static,75.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-03-31,46,Hollow Vices,Bea Whitlock,75.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-03-31,47,Wildflower Summers,Dust & Ember,71.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-03-31,48,Restless Ghosts,Milo & The Tides,70.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-03-31,49,Sugar Bones,Halcyon Youth,73.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-03-31,50,Hollow Summers,Ruben Castellanos,70.0,143513,Single,1,False,https://cdn.example.com/covers/052.jpg
2024-04-01,1,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-01,2,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-01,3,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-01,4,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-04-01,5,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-01,6,Velvet Vices,Velvet Static,97.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-01,7,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-04-01,8,Faded Summers,The Paper Kites Co.,100.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-04-01,9,Neon Highways,Kira Lindqvist,100.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-04-01,10,Paper Summers,The Lantern Club,96.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-04-01,11,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-04-01,12,Electric Lines,Priya Anand feat. Milo & The Tides,97.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-04-01,13,Velvet Highways,Cold Harbor,98.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-04-01,14,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-04-01,15,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,94.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-04-01,16,Bitter Daylight,Lorna Sky,91.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-04-01,17,Velvet Promises,Kira Lindqvist,94.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-04-01,18,Paper Cities,Velvet Static,93.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-04-01,19,Ivory Letters,Saint Avery,95.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-04-01,20,Ivory Weather,Cold Harbor,92.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-04-01,21,Quiet Names,Deja Monroe,91.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-04-01,22,Midnight Summers,The Lantern Club feat. Bea Whitlock,96.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-04-01,23,Crimson Daylight,Dust & Ember feat. Trey Nakamura,90.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-04-01,24,Faded Wires,Nova Reyes,93.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-04-01,25,Neon Rooms,Bea Whitlock,91.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-04-01,26,Hollow Ghosts,Dust & Ember,82.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-04-01,27,Hollow Rivers,Bea Whitlock,87.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-04-01,28,Silver Letters,Kira Lindqvist,84.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-04-01,29,Sunlit Daylight,Trey Nakamura,88.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-04-01,30,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,91.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-04-01,31,Electric Bones,Dust & Ember,86.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-04-01,32,Faded Crowns,Jaxon Frey,82.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-04-01,33,Ivory Cities,Dust & Ember,86.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-04-01,34,Sugar Hours,Bea Whitlock,84.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-04-01,35,Silver Machines,The Paper Kites Co.,78.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-04-01,36,Ivory Summers,Saint Avery,83.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-04-01,37,Bitter Summers,Ruben Castellanos,78.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-04-01,38,Restless Highways,Halcyon Youth,84.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-04-01,39,Electric Weather,Dust & Ember feat. Milo & The Tides,80.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-04-01,40,Wildflower Summers,Dust & Ember,82.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-04-01,41,Sugar Cities,Velvet Static,72.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-04-01,42,Crimson Ghosts,Velvet Static feat. Dust & Ember,79.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-04-01,43,Sugar Bones,Halcyon Youth,83.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-04-01,44,Hollow Vices,Bea Whitlock,79.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-04-01,45,Neon Engines,Ruben Castellanos,75.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-04-01,46,Wildflower Names,The Lantern Club feat. Nova Reyes,68.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-04-01,47,Sunlit Highways,Kira Lindqvist,69.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-04-01,48,Velvet Weather,Dust & Ember,66.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-04-01,49,Paper Highways,Ruben Castellanos feat. Priya Anand,68.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-04-01,50,Golden Engines,Saint Avery,68.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-04-02,1,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-02,2,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-02,3,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-02,4,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-02,5,Neon Highways,Kira Lindqvist,100.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-04-02,6,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-02,7,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-04-02,8,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-04-02,9,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-04-02,10,Electric Lines,Priya Anand feat. Milo & The Tides,97.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-04-02,11,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-04-02,12,Faded Summers,The Paper Kites Co.,93.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-04-02,13,Crimson Daylight,Dust & Ember feat. Trey Nakamura,100.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-04-02,14,Bitter Daylight,Lorna Sky,94.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-04-02,15,Velvet Highways,Cold Harbor,98.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-04-02,16,Midnight Summers,The Lantern Club feat. Bea Whitlock,96.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-04-02,17,Neon Summers,Dust & Ember feat. Saint Avery,96.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-04-02,18,Paper Summers,The Lantern Club,94.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-04-02,19,Velvet Promises,Kira Lindqvist,92.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-04-02,20,Paper Cities,Velvet Static,91.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-04-02,21,Quiet Names,Deja Monroe,92.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-04-02,22,Ivory Weather,Cold Harbor,95.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-04-02,23,Ivory Letters,Saint Avery,92.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-04-02,24,Hollow Ghosts,Dust & Ember,92.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-04-02,25,Hollow Rivers,Bea Whitlock,87.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-04-02,26,Faded Wires,Nova Reyes,86.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-04-02,27,Neon Rooms,Bea Whitlock,89.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-04-02,28,Sunlit Daylight,Trey Nakamura,88.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-04-02,29,Silver Machines,The Paper Kites Co.,85.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-04-02,30,Electric Bones,Dust & Ember,90.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-04-02,31,Ivory Cities,Dust & Ember,79.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-04-02,32,Ivory Summers,Saint Avery,82.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-04-02,33,Faded Crowns,Jaxon Frey,85.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-04-02,34,Bitter Summers,Ruben Castellanos,83.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
